review_text,label,source,paper_id
"This paper proposes LIGS, a framework for generating and selecting intrinsic rewards to improve multi-agent coordination. The core idea — having a separate ""Generator"" agent that learns when and how to inject intrinsic rewards — is interesting, and I can see the appeal of framing this as a switching control problem. That said, I have significant concerns about the paper as presented.

Let me start with what I found genuinely compelling: the switching control formulation is novel in this context, and the results on StarCraft II are impressive, particularly on the harder maps where baseline MARL methods seemingly fail entirely. Figure 3 and Table 2 do show substantial performance gaps. I'll give credit where it's due.

However, my concerns are substantial. First, the theoretical guarantees in Section 4 feel quite loose to me. The convergence result essentially assumes conditions (Theorem 1) that in practice are very hard to verify, and I'm not convinced the proof handles the non-stationarity introduced by the Generator's changing reward signal. After reading this section twice, I still couldn't tell whether the convergence is to a Nash equilibrium or just some joint policy — this needs to be clarified precisely. The authors use ""higher system performance"" vaguely in both the abstract and the theorem statement, which is a red flag.

The computational overhead of the Generator is never seriously addressed. Training an additional RL agent on top of the existing MARL setup seems expensive, but I see no wall-clock comparisons, no ablations on Generator architecture size, nothing. This matters a lot for practical applicability, which the paper claims throughout.

I'm also skeptical of the baselines chosen. QMIX and MAPPO are included, good, but why no comparison against other intrinsic reward / exploration bonus methods like MAVEN or EMC? These are directly relevant and their omission feels deliberate. The related work section (page 4-5) mentions curiosity-based approaches but then just... doesn't compare against them empirically. That's a real gap.

The foraging experiments feel undercooked compared to StarCraft. The task descriptions are vague and I couldn't fully reproduce the setup from the text in Section 5.1. What are the exact map configurations? How many seeds? I see error bars on some plots and not others, which is sloppy.

Minor thing but it bugged me: the acronym LIGS is introduced before it's fully defined in the abstract, and the paper uses ""Generator"" and ""learner"" somewhat interchangeably in the first few pages which is confusing given that all agents are learners in some sense.

In my experience, papers that claim to solve ""previously unsolvable"" tasks need to be especially rigorous about experimental setup — extraordinary claims and all that. I'm not convinced the current version meets that bar. I'd want to see the missing baselines, clearer theory, and computational cost analysis before recommending acceptance. Currently leaning reject, though I acknowledge the core idea has merit worth developing.",1,adversarial_bedrock_claude,CpTuR2ECuW
"This paper proposes a feed-forward style transfer network that attempts to handle multi-scale feature statistics simultaneously, which is a reasonable enough research direction. I've read through this twice and have fairly significant concerns about both the technical contributions and the experimental evaluation.

The core idea — transforming multi-scale feature maps and injecting them via skip connections into a decoder — isn't particularly novel. This is conceptually similar to what AdaIN and SANet already do, and the paper doesn't do a great job distinguishing itself from prior cascade approaches like those in Wang et al. The authors claim existing methods ignore ""inter-scale correlations,"" but the formalization of this claim in Section 3 is quite vague. I couldn't find a precise mathematical treatment of what inter-scale correlation means here or why the proposed mechanism specifically captures it better. Equation 3 and 4 are presented without sufficient motivation.

The experiments are my bigger concern. The qualitative results in Figure 4 and 5 look... fine, but not obviously better than the baselines. In my experience, when style transfer papers show qualitative comparisons, cherry-picking is rampant, and the differences here are subtle enough that I don't trust the selection wasn't curated. The quantitative metrics (style loss, content loss) in Table 1 show marginal improvements in some cases but the differences are within the range where I'd want to see statistical significance reported. There's no user study, which for a perceptual task like this is a real weakness — style quality is fundamentally subjective and the community has largely moved toward human evaluation as the gold standard.

I'm also confused by the ablation study. They remove components but the discussion on page 7 doesn't clearly explain which failure modes each component addresses. The ""w/o inter-scale"" variant looks almost identical to the full model in Figure 6 to my eye. If that module is the core contribution, this needs a much stronger demonstration.

Runtime comparison is mentioned briefly but the numbers feel off — I'd want to see this benchmarked more carefully against SANet and the cascade approach they're specifically targeting.

The writing needs work. There are grammatical issues throughout and some sentences in the abstract/introduction are genuinely hard to parse. ""Total style transfer"" as terminology feels overclaimed for what's being done here.

I might be wrong about the novelty if the inter-scale correlation mechanism is more carefully explained — honestly the idea has some merit and I don't want to dismiss it entirely. But as written, the contribution feels incremental and the evaluation doesn't convincingly demonstrate the claimed advantage over existing methods. I'd recommend rejection in current form, but I think with a stronger theoretical framing and a proper user study this could be worth revisiting.",1,adversarial_bedrock_claude,BJ4AFsRcFQ
"This paper proposes an unsupervised structure learning method for deep feedforward networks based on what the authors call ""Recursive Dependency Analysis."" The core idea is to use conditional independence testing to discover a hierarchy of dependencies in the input distribution, which then drives both the depth and connectivity of the resulting network. I've read this twice now and I have mixed feelings.

Let me start with what I think is genuinely interesting here: the inversion of the usual depth/abstraction relationship is provocative. The claim that deeper layers encode *lower-order* independencies while shallower layers encode higher-order ones runs counter to conventional wisdom about deep networks, and I found this conceptually stimulating even if I'm not fully convinced it translates to practice. The connection to deep belief networks through the generative latent graph is a nice framing.

That said, I have serious concerns. The experimental evaluation is, frankly, weak for a venue like this. Table 2 shows results on MNIST, CIFAR-10, and a couple others, but the baselines are oddly chosen and in several cases outdated. The authors claim ""high classification accuracy"" but the numbers they're reporting are not competitive with modern methods — they're competitive with architectures from 5-7 years ago. Replacing only the deepest layers of CNNs and calling that a win seems like it's cherry-picking the easiest comparison. What happens if you apply this to a full network rather than grafting it onto existing convolutional feature extractors?

The theoretical sections (Section 4, particularly Theorem 2 and its proof sketch) feel undercooked. The proof that conditional dependencies are preserved in the discriminative graph rests on assumptions that are stated somewhat informally, and I'm not entirely sure the result is as strong as the authors imply. I'd want to see this tightened considerably, or at least a clearer statement of what breaks if the assumptions don't hold.

The computational efficiency claims — ""runs on a standard desktop CPU"" — need quantification. How long does structure learning take as the number of variables grows? The conditional independence tests scale poorly in general and I didn't see any complexity analysis beyond vague reassurances.

Figure 3 is confusing. I stared at it for a while and couldn't immediately parse the difference between the generative and discriminative graph constructions. Better visual design would help significantly.

I might be wrong about this, but I suspect the performance gains over the ablated baselines come primarily from the feature reuse enabled by skip connections rather than anything specific to the dependency-analysis-driven structure. The paper doesn't isolate this.

Overall: interesting idea that isn't ready yet. The theory needs sharpening, the experiments need a serious overhaul, and the authors need to be more honest about the limitations. I'd encourage a major revision and resubmission rather than acceptance in current form.",1,adversarial_bedrock_claude,ryjw_eAaZ
"This paper proposes EVF-SAM, which adapts SAM for referring expression segmentation by using a vision-language model (specifically BEIT-3) to generate prompts. The core finding — that early fusion VLMs work better than late-fusion alternatives like CLIP for this task — is the main empirical contribution here.

I'll be honest: the paper is reasonably well-executed but I'm not fully convinced it rises to the level of a top ML venue contribution. The architecture is fairly straightforward — you take a pre-trained VLM, use it to produce point/box prompts, feed those to SAM. The ""surprising"" observations flagged in the abstract (multimodal prompts help, early fusion helps) are... not that surprising to me? After reading the related work in section 2, it felt like these conclusions were somewhat predictable given what the community already knows about cross-modal attention in early fusion models.

That said, the experimental results in Table 1 are genuinely strong. The numbers on RefCOCO/+/g are competitive or better than much larger models, and the efficiency argument (82% parameter reduction vs. prior SAM-based methods) is compelling and practically meaningful. I appreciate that the authors didn't just chase SOTA numbers but also made an honest case for efficiency.

My bigger concern is the ablation study in Table 3. It's helpful but feels incomplete. Specifically, I'd want to understand better why BEIT-3 outperforms CLIP beyond ""early fusion"" — is it the architecture, the pretraining data, the scale? The paper attributes everything to early fusion but doesn't fully disentangle these factors. BEIT-3 is also a much larger and more recently trained model, so the comparison isn't exactly apples-to-apples. I might be wrong, but I think a fairer comparison would control for model scale more carefully.

Figure 3 is useful for intuition but I found the qualitative examples somewhat cherry-picked — I'd love to see some failure cases. Where does EVF-SAM break down? The discussion of limitations is thin.

The writing is generally clear, though section 3.2 gets a bit dense and I had to read it twice to follow the exact prompt generation procedure. A cleaner diagram of the full pipeline would help (Figure 2 is okay but could show the prompt generation more explicitly).

One minor thing: the claim in the abstract that SAM ""lacks further exploration of text prompts"" undersells some prior work — LISA and others have done meaningful work here, and while you cite them, the framing feels a bit dismissive.

Overall, this is solid incremental work with a clear practical contribution. In my experience, papers like this — clean implementation, good numbers, reasonable insights — tend to be useful to the community even if they're not groundbreaking. I lean toward acceptance but the authors really need to address the confounded comparison between BEIT-3 and CLIP before I'd feel confident recommending it.",1,adversarial_bedrock_claude,OYrqvAVXiQ
"This paper investigates the Pareto efficiency of weight quantization in CNNs, arguing that lower precision can dominate higher precision in accuracy vs. model size tradeoffs when channel counts are allowed to vary. The core claim — that lower bit-widths Pareto dominate higher ones under iso-model-size constraints — is interesting and I think worth exploring, but I have significant concerns about the execution and novelty of the work as presented.

Let me start with what I found genuinely interesting. The framing around the channel-to-filter ratio as a predictor for optimal precision is novel enough and provides a somewhat principled way to think about mixed-precision selection. The empirical results on ResNet50 and MobileNetV2 are decent, though 0.9% and 2.2% top-1 improvements aren't exactly jaw-dropping given the complexity of the proposed analysis.

My main concern is the theoretical ""insights"" section. After reading it twice I'm still not fully convinced the theoretical grounding is rigorous enough to support the claims being made. The analysis feels more like post-hoc rationalization of empirical observations than genuine theoretical contribution. The connection between the channel ratio and precision optimality is plausible but the derivation has several hand-wavy steps — particularly around the approximations made near equation (what I believe is around eq. 5-6 in the main text). I might be wrong here, but it reads like the theory was written to match the experiments rather than predict them.

The experimental setup also troubles me. The paper focuses almost exclusively on standard convolutions, and the extension to depthwise separable convolutions (critical for MobileNets!) feels tacked on and underanalyzed. MobileNetV2 uses depthwise convolutions extensively, and the paper's own theoretical framework apparently doesn't cleanly apply there — yet the authors present MobileNetV2 results without adequately acknowledging this gap. This inconsistency is honestly a bit frustrating.

I'd also push back on the framing relative to existing mixed-precision literature. Works like HAQ, HAWQ, and EdMIPS already address mixed-precision allocation in more general settings. The paper's comparison to these methods is limited, and I'm not convinced the proposed approach meaningfully advances beyond them in practical applicability, even if the specific Pareto framing is distinct.

On presentation: Figure 3 is genuinely useful and I appreciated it, but several figures (particularly Figure 5) are hard to read at print size. The writing is generally clear but there are some awkward passages in Section 4 that could use another pass.

Bottom line: there's a real idea here and the empirical work is solid enough, but the theoretical contribution is overstated and the scope is too narrow. The authors need to either strengthen the theory substantially or be more honest about this being primarily an empirical study with a useful heuristic. As it stands, I lean toward rejection but would consider a revised version that addresses these issues.",1,adversarial_bedrock_claude,BJeWVpNtwr
"This paper proposes a relatively straightforward data pruning approach for CLIP pre-training based on word frequency distributions. The core idea — prune image-text pairs that contain high-frequency words to achieve a more balanced word frequency distribution — is intuitive and I can see the motivation connecting back to word embedding literature (word2vec, GloVe, etc.). That connection is actually one of the more interesting aspects of this submission.

That said, I have significant concerns.

The empirical evaluation feels thin to me. The gains reported in Table 2 and Table 3 are modest, and I'm not convinced the experimental setup is rigorous enough to support the claims being made. Specifically, training on a pruned subset and then fine-tuning on the full dataset for one additional epoch feels like it introduces a confound — how do we know the gains aren't just coming from the additional fine-tuning epoch rather than the pruning itself? I'd want to see ablations that control for total compute and total data passes more carefully. This is actually a pretty serious methodological issue that I think needs to be addressed directly.

The comparison to MetaCLIP is framed as an advantage (""we don't need metadata"") but I found this framing a bit misleading. MetaCLIP and WFPP are solving somewhat different problems and the comparison deserves more nuance. After reading this twice I'm still not sure the authors fully understand what MetaCLIP is doing vs. what they're doing.

I'm also puzzled by the theoretical justification. The argument that a more balanced word frequency distribution improves training because it worked for word embeddings — I'm not entirely sure this transfers cleanly to the multi-modal setting. The visual grounding component adds complexity that the paper doesn't really grapple with. What happens to the image side of the pairs? Are there systematic biases introduced by pruning on text alone?

The visualization in Figure 3 (I think?) showing the before/after frequency distributions is nice and I appreciated that the authors included this analysis. It's probably the most convincing part of the paper. But the paper would benefit enormously from a deeper investigation of *what* gets pruned — what concepts, what visual categories, what domains — rather than just showing the aggregate frequency curves.

Writing quality is decent but there are several places where the prose is awkward and the paper reads like it was assembled somewhat hastily. The related work section is notably thin.

In my experience, a solid data curation paper needs either (1) strong theoretical grounding, (2) very convincing large-scale empirics, or (3) both. This paper currently has neither in sufficient measure. The idea has some merit and I don't want to dismiss it entirely, but in its current form I don't think it clears the bar for acceptance. Major revision at minimum.",1,adversarial_bedrock_claude,sBJIVQvJqN
"This paper tackles an interesting problem — using human-provided natural language instructions to improve hierarchical RL in a multi-task crafting environment. The core idea is sensible: decompose complex tasks via language, train a high-level instruction generator alongside a low-level policy conditioned on those instructions. I've seen related work in this space (Andreas et al.'s modular networks, the ALFRED benchmark work, Jiang et al. on language grounding in RL), and this paper sits in a reasonable place relative to that literature, though I'm not entirely convinced it advances things as much as the authors claim.

Let me start with what I found genuinely interesting. The dataset itself seems like a real contribution — step-by-step human demonstrations paired with natural language in a crafting grid world. The zero-shot generalization results are the most compelling part of the paper, and Figure 4 (if I'm reading it right) does show meaningful transfer to unseen tasks. The interpretability angle is nice too, though I wish the authors had done more with it beyond showing a few qualitative examples.

My main concerns are around the baselines and experimental rigor. The comparisons feel a bit thin. I kept asking myself: what happens with a flat policy trained end-to-end with enough data? The paper doesn't convincingly rule out simpler alternatives. The ablations help somewhat but I'd want to see more. Also, the environment is relatively simple — this is a grid world after all — and I'm genuinely uncertain whether the conclusions would hold in more complex settings. The authors claim generalization but the task space they test on feels hand-crafted to favor their approach.

The writing is generally clear but there are places where the model description gets muddy. Around Section 3.2, I found the description of how the high-level generator interfaces with the low-level policy confusing on first read. I had to go back twice to understand the training procedure. A diagram would help enormously here.

I'm also a bit bothered by the framing around ""human instructions."" In practice, collecting these demonstrations is costly, and the paper doesn't really grapple with how many you need or how sensitive the approach is to instruction quality. There's a brief few-shot experiment but it feels underdeveloped.

The related work section is decent but misses some relevant citations on hierarchical RL with language (particularly some 2019-2020 work on instruction following that feels directly relevant).

Overall: the paper has a reasonable core idea and some promising results, but the experimental validation feels incomplete and the claims outpace the evidence a bit. I think this is closer to a workshop paper right now than a full conference contribution. The dataset might be the most standalone valuable thing here, and I'd encourage the authors to position it more explicitly as such.

Borderline reject, leaning toward rejection unless the rebuttal can address the baseline concerns seriously.",1,adversarial_bedrock_claude,Y87Ri-GNHYu
"This paper introduces MME-RealWorld, a large-scale benchmark for evaluating multimodal LLMs on high-resolution real-world scenarios. The scale is impressive — 13,366 images, 29,429 QA pairs, 43 subtasks — and I appreciate that the authors invested in genuine human annotation rather than relying on GPT-4 or similar models to generate labels, which has become an increasingly problematic trend in benchmark papers.

That said, I have some real concerns here.

The core claim is that existing benchmarks are too easy and suffer from data quality issues due to model-based annotation. Fair enough, and the motivation is reasonable. But I found the paper surprisingly thin on *why* the specific 5 scenarios (OCR, autonomous driving, remote sensing, monitoring, medical) were chosen over others. This feels somewhat arbitrary. Why these five? Is there a principled framework here, or did the authors just pick domains where high-resolution images are naturally available? I'd want to see this justified more carefully.

The human performance analysis is actually one of the more interesting parts of the paper, and I think it's undersold. The fact that humans themselves struggle on certain subtasks (the numbers in Table 3 are striking) is genuinely informative and rare for a benchmark paper. I found myself wanting much more discussion of *where* and *why* humans fail — this could be a paper on its own honestly.

On the evaluation results: 29 models is a lot, and I respect the effort. But the analysis in Section 4 feels somewhat surface-level. We get accuracy numbers and some high-level observations about resolution being a bottleneck, but I'm not convinced by the resolution analysis specifically. The authors show performance degrades with higher resolution inputs, but I'm not entirely sure this is controlled properly — are the questions themselves also harder for high-res images, or is it purely a resolution effect? This conflation bothers me.

One thing that genuinely annoyed me: the benchmark claims to be ""challenging for humans"" in the title, but the human evaluation methodology is described very briefly. How many humans? What was their background? How were disagreements handled? After reading this twice I still couldn't find clear answers. For a paper making this a central selling point, that's a significant omission.

The annotation quality control process is described but I'd want more detail on inter-annotator agreement. 25 annotators and 7 experts sounds impressive but without IAA statistics it's hard to evaluate what that actually means for data quality.

Overall I think this is a useful contribution to the community — we do need harder, higher-quality benchmarks — but the paper reads more like a data report than a research paper with strong scientific insights. The analysis depth doesn't match the scale of the data collection effort. I'm leaning weak accept, but the authors really need to strengthen the analysis sections and be more rigorous about the human evaluation methodology.",1,adversarial_bedrock_claude,k5VHHgsRbi
"This paper proposes BSFP, a quantization scheme that decomposes weight vectors into superpositions of subword vectors with floating-point scaling factors. The core idea is interesting and the hardware story is reasonably well-developed, but I have significant concerns about the evaluation and positioning that need to be addressed before I could recommend acceptance.

Let me start with what I think works. The decomposition idea itself is clever — representing weights as a sum of scaled subword components does give you more expressive power than simple block floating point, and I can see why this would help with skewed distributions. The hardware engine description in Section 4 is more concrete than most papers of this type, and I appreciate that the authors actually did area/energy analysis rather than just claiming efficiency in the abstract.

That said, the comparison landscape here is... thin. The paper essentially benchmarks everything against MSFP (Microsoft's block floating point scheme), and while beating MSFP is fine, it's not exactly a comprehensive evaluation. By 2023-2024 standards, I would expect comparisons against at minimum GPTQ, AWQ, or similar learned quantization approaches, even if the target application domain is different. The 20.56% top-1 accuracy improvement over MSFP sounds dramatic until you realize MSFP at low bit-widths is genuinely quite bad — this isn't a hard bar to clear. I found myself on page 7 wondering whether any of these results actually compare favorably against standard INT8 or INT4 quantization baselines that practitioners actually use.

The ImageNet experiments in Table 2 only cover ResNet variants. After reading this twice I still couldn't find results on transformers or any language model, which feels like a major gap given that low-precision inference is predominantly motivated by LLM deployment these days. I might be wrong about the target use case here, but the abstract doesn't restrict scope to CNNs.

The grid search quantization flow described in Section 3.2 — I'm not entirely sure the computational overhead of this search is adequately characterized. How expensive is this at deployment time? The paper glosses over this.

On the hardware side: the 2x throughput and 5.3x energy efficiency claims are compelling if true, but these are under ""same silicon area budget"" which is doing a lot of work. The baseline being compared to needs to be much more carefully specified. What process node? What clock frequency assumptions?

The writing is generally clear though occasionally awkward, and Figure 3 is actually quite helpful for understanding the data format. But Figure 5 is too small to read comfortably.

Bottom line: the core contribution is real but incremental, the evaluation is insufficient for the current landscape, and the claims in the abstract oversell what's actually demonstrated. I lean toward rejection in current form, but I think a substantially expanded experimental section comparing against modern quantization methods on transformer architectures could make this publishable.",1,adversarial_bedrock_claude,VWm4o4l3V9e
"This paper tackles an interesting and timely problem — using LLMs for detecting sexism in political discourse — but I have significant concerns about both the scientific contributions and the execution that I think need to be addressed before this could be published at a top venue.

Let me start with what I found genuinely interesting. The focus on political discourse as a specific subdomain for sexism detection is a reasonable framing, and the observation that trigger events (elections, scandals, etc.) correlate with spikes in sexist content is intuitive but worth documenting empirically. I also appreciated that the authors didn't just report rosy results — the finding that more instructive prompts don't necessarily improve performance is actually a useful negative result that the community should know about.

That said, I have serious problems with the paper as written.

The proposed ""confidence algorithm"" — which seems to be the second main contribution — is described quite vaguely in the methodology section. After reading it twice I still wasn't sure exactly what makes it novel. It appears to be some variant of sampling-based uncertainty estimation or aggregating across prompt variations, but the formalization (around equation 2-3 if I recall correctly) doesn't cleanly distinguish this from existing work on LLM calibration or ensemble-based confidence scoring. The authors need to be much more explicit about what's new here versus what's borrowed from prior literature. Platt scaling, temperature scaling, and verbalized confidence approaches all exist — where does this sit relative to those?

The experimental setup also raises questions. Which specific LLMs were tested, at what sizes, with what versions? I found this information scattered and inconsistently reported. The dataset description feels thin — how was ground truth established? Inter-annotator agreement? This matters enormously for a sensitive topic like sexism where annotation is notoriously noisy.

I'm also a bit troubled by the title, honestly. ""We are confident in trusting Language Models... but are they good?"" reads like clickbait and the rhetorical setup isn't really paid off analytically. The conclusion that there's ""no clear advantage"" of LLMs is stated somewhat flatly without digging into *why* — is it the domain mismatch? Ambiguity in the labels? Political context confusing the models with partisan signals? These are the interesting questions and they're largely left unexamined.

The writing needs work throughout. There are grammatical issues, some sentences are genuinely hard to parse, and the related work section reads like a list rather than a motivated narrative.

I might be wrong about the confidence algorithm being unoriginal — maybe I'm missing something in the presentation — but that's partly the authors' fault for not being clearer. The core ideas here aren't without merit, but the paper needs substantially more rigor, cleaner experimental reporting, and a sharper argument for what we actually learn. Not ready in current form.",1,adversarial_bedrock_claude,kXnk4uf1sK
"This paper tackles an important and timely problem — automatic construction of hallucination datasets for LLMs — and I appreciate the motivation. The manual annotation bottleneck is real, and I've seen too many papers in this space that either rely on small hand-labeled sets or just repurpose existing NLI benchmarks in questionable ways. So the direction is right.

That said, I have significant concerns about this work in its current form.

The core technical contribution (AutoHall itself) is, frankly, underwhelming when you dig into the details. The method essentially prompts LLMs with claims derived from fact-checking datasets and then uses consistency checks to identify hallucinations. I might be missing something, but this feels incremental — similar ideas appear in work on self-consistency (Wang et al., 2023) and in several hallucination detection papers from late 2023. The authors need to more clearly articulate what is genuinely novel here versus what is a straightforward application of existing techniques. The related work section doesn't do enough work to position this contribution properly.

On the experiments: Table 2 shows some promising numbers, but I found the baseline selection confusing. Why these specific baselines? After reading this twice, I still couldn't determine whether the comparisons are truly apples-to-apples. The zero-resource setting is appealing in principle, but the black-box self-contradiction approach seems to require multiple queries per instance — the computational cost analysis is basically absent, and in my experience this matters enormously for practical deployment.

The claim about ""model-specific"" datasets is interesting but I think undersold AND underexamined. The paper gestures at variations across models (the last sentence of the abstract) but the analysis in Section 4.3 feels rushed. I wanted to see a much deeper investigation here — this is actually the most interesting empirical finding and it gets maybe two paragraphs.

Some smaller issues: the writing needs work throughout. There are awkward constructions on page 3 and page 6 that made me stop and re-read. Figure 1 is genuinely helpful for understanding the pipeline, but Figure 3 is cluttered and hard to parse. The ""zero-resource"" framing also bothers me slightly — you still need the fact-checking datasets as seed data, so the resource requirements aren't zero, they're just different. Be more precise about this.

I'm not entirely sure the hallucination detection method and the dataset construction method belong in the same paper — they feel like two separate contributions somewhat awkwardly stitched together, with neither getting the full treatment it deserves.

Overall I lean toward rejection, but I want to be clear: the problem is important and there are seeds of interesting ideas here. The authors should substantially expand the analysis of model-specific hallucination patterns, tighten the technical novelty claims, and consider whether the scope needs to be narrowed. With major revisions this could be a solid contribution.",1,adversarial_bedrock_claude,LlG0jR7Yjh
"This paper tackles one of the most important open problems in deep learning — why do overparameterized networks generalize? — and proposes what the authors call the ""Coherent Gradients"" hypothesis. The core idea is intuitive: gradients from similar training examples point in similar directions and therefore reinforce each other, biasing optimization toward solutions that generalize. I've thought about this problem a lot, and I found the framing genuinely interesting on first read.

That said, I have significant concerns about the depth of the theoretical and empirical support provided.

The heuristic arguments in Section 3 are, well, heuristic. I don't think that's necessarily fatal, but the paper sometimes presents these arguments with more confidence than is warranted. The transition from ""gradients from similar examples are similar"" to ""therefore gradient descent finds generalizing solutions"" skips over a lot. In particular, the argument seems to implicitly assume some structure in the data distribution that isn't made precise. What counts as ""similar"" examples? The paper gestures at this but never formalizes it, which makes the hypothesis somewhat unfalsifiable as stated. I might be wrong, but I think without at least a toy theoretical model, the core claim remains more of an intuition than a hypothesis.

The perturbative experiments are more interesting to me, actually. The random label experiments (following Zhang et al. 2017, which the authors cite) do provide some evidence, and I appreciated Figure 3 showing gradient coherence scores on real vs. random data. But after reading this twice, I'm still not convinced the metric being used is doing what the authors claim. The coherence score as defined in equation (4) — I'm paraphrasing — seems like it could be high for reasons unrelated to generalization. Has this been ablated carefully?

The prescriptive part of the paper — the proposed modification to gradient descent — is actually what I found most compelling and also most underexplored. The results in Table 2 show meaningful reductions in overfitting on CIFAR, but the comparison baselines feel thin. How does this compare to dropout, or weight decay, or modern variants of SAM? These are obvious comparisons that are missing.

My overall feeling is that this paper is onto something real. The coherent gradients framing is a useful lens and I've already found myself thinking about it in relation to other work on loss landscape geometry and implicit bias. But as currently written, it sits awkwardly between a position paper and an empirical paper without fully succeeding as either. The theoretical story needs more rigor, and the experiments need more careful design and comparison.

I lean toward rejection in the current form, but I'd genuinely encourage the authors to revise and resubmit. This could be a strong paper. Clean up the theoretical claims, be more explicit about what would falsify the hypothesis, and run the missing baselines.",1,adversarial_bedrock_claude,ryeFY0EFwS
"This paper tackles an interesting and timely problem — detecting LDM-generated images — and the core idea is genuinely clever: instead of training on real vs. full diffusion-generated images, train on real vs. autoencoder-reconstructed images to isolate decoder artifacts. I appreciate the simplicity and the motivation is sound. That said, I have some significant concerns about the execution and the claims being made.

The central argument (that dataset misalignment causes detectors to latch onto spurious correlations) is well-motivated, and the autoencoder reconstruction idea neatly sidesteps both the computational cost of running full denoising chains AND the semantic/resolution mismatches. I found the texture/frequency analysis in Figure 3 somewhat convincing, though I wish the authors had done more rigorous quantitative analysis here rather than relying on visual inspection.

My biggest concern is the experimental scope. The comparisons feel thin. After reading this twice, I'm still not confident the gains hold up broadly — Table 2 shows improvements in some settings but the margins are modest in several cases, and I'm not sure the statistical significance is ever addressed. Real reviewers at top venues expect this. Also, how does this method perform against detectors specifically trained to be robust (e.g., methods that use augmentation or domain randomization during training)? The comparison to CNNDetect feels a bit like picking a soft target at this point.

The claim about ""spurious correlations"" is interesting but I think undersupported. The authors show their method is less susceptible, but the mechanism isn't fully characterized. Is it the alignment, the removal of semantic content variation, the fact you're training on reconstruction artifacts specifically? I'm not entirely sure the paper disentangles these factors cleanly. An ablation isolating each would strengthen this considerably.

The section on non-natural images (textures/patterns, if I'm reading correctly) is intriguing but honestly feels like it's padding out the paper. The results are described as ""promising"" which is basically academic for ""not conclusive."" I'd either cut this or develop it into something more substantial.

Minor things: the writing is generally clear but section 4 gets a bit dense. Equation 1 is fine but almost trivially simple — I wonder if it needs to be an equation at all. The related work is adequate though I'd have liked to see engagement with some of the more recent generalization-focused detection work from 2023-2024.

In my experience, the best papers in this space not only identify a problem but provide deep insight into WHY it exists. This paper does the former reasonably well but the latter less so. The idea is good enough that I think it merits publication somewhere, but in its current form I lean toward weak reject — borderline. The authors need to significantly strengthen the experimental validation and the mechanistic analysis before this is ready. Not a bad paper. Just not quite there yet.",1,adversarial_bedrock_claude,doBkiqESYq
"This paper tackles an interesting problem — estimating controllability of networked dynamical systems when you only have access to coarse (community-level) structural information rather than the full adjacency matrix. The motivation is reasonable and the problem setup is clearly inspired by real applications like brain networks and power systems.

That said, I have significant concerns about the contribution and its framing.

The core technical approach leans heavily on the stochastic block model, which is fine, but the assumptions required to make the bounds work seem quite strong in practice. Specifically, the concentration results depend on the SBM in ways that I think limit applicability to the real-world systems the authors keep invoking. Brain networks, for instance, are notoriously not well-described by homogeneous SBMs — there's substantial heterogeneity in degree and community structure. The authors acknowledge this briefly but I don't think they adequately address it. I found myself unconvinced after reading Section 4 twice that these bounds would be informative in any realistic regime.

The average controllability metric is a reasonable choice, but it's also a somewhat blunt instrument. It's well known (Pasqualetti et al. and others) that average controllability can give misleading pictures of actual steering capability, especially for high-dimensional target states. The paper doesn't really engage with this limitation.

On the positive side, I appreciate that the authors are trying to flip the model-order-reduction paradigm — going from coarse to fine rather than fine to coarse. That's genuinely a different angle. The connection to community detection literature is also nice in principle. And Figure 2 does help clarify the conceptual setup.

My main technical gripe is with Theorem 2 (page 11 I think — hard to tell with the formatting). The bound involves quantities that themselves depend on fine-scale structure, which creates a bit of a circular problem. If I knew those quantities, why would I be in the ""coarsely characterized"" regime in the first place? I might be wrong about this and maybe I'm missing something, but the authors need to address this much more directly.

The experiments feel thin. Two synthetic examples on SBM-generated graphs doesn't convince me the approach generalizes. Where are the real-world experiments? The authors mention brain networks in the abstract but never actually test on neural data.

Writing is generally clear though occasionally dense. The related work section is adequate but misses some recent work on approximate controllability under model uncertainty.

Overall I think this is a potentially interesting direction that needs more work. The theory needs tightening (particularly around the circularity issue I mentioned), the experiments need to be substantially expanded with real data, and the gap between the theoretical assumptions and stated applications needs honest discussion. I lean toward rejection in current form, but I'd be willing to reconsider with major revisions addressing these points.",1,adversarial_bedrock_claude,okmZ6-zU6Lz
